Fuzz Attempt Nr.,Date and Time,Iteration Nr.,Exit Code,Output Messages,Action Sequence,Map File Name,Map File Type,Map File Custom Attribute,Absolute Map File Path,Relative Map File Path
2,23-06-2023 21:54,152,10,More than one player,SWE,map_152.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_152.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_152.txt
2,23-06-2023 21:54,153,10,More than one player,SWE,map_153.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_153.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_153.txt
2,23-06-2023 21:54,154,10,More than one player,SWE,map_154.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_154.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_154.txt
2,23-06-2023 21:54,155,10,More than one player,SWE,map_155.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_155.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_155.txt
2,23-06-2023 21:54,156,10,More than one player,SWE,map_156.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_156.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_156.txt
2,23-06-2023 21:54,157,10,More than one player,SWE,map_157.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_157.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_157.txt
2,23-06-2023 21:54,158,10,More than one player,SWE,map_158.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_158.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_158.txt
2,23-06-2023 21:54,159,10,More than one player,SWE,map_159.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_159.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_159.txt
2,23-06-2023 21:54,160,10,More than one player,SWE,map_160.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_160.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_160.txt
2,23-06-2023 21:54,161,10,More than one player,SWE,map_161.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_161.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_161.txt
2,23-06-2023 21:54,162,10,More than one player,SWE,map_162.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_162.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_162.txt
2,23-06-2023 21:54,163,10,More than one player,SWE,map_163.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_163.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_163.txt
2,23-06-2023 21:54,164,10,More than one player,SWE,map_164.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_164.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_164.txt
2,23-06-2023 21:54,165,10,More than one player,SWE,map_165.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_165.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_165.txt
2,23-06-2023 21:54,166,10,More than one player,SWE,map_166.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_166.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_166.txt
2,23-06-2023 21:54,167,10,More than one player,SWE,map_167.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_167.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_167.txt
2,23-06-2023 21:54,168,10,More than one player,SWE,map_168.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_168.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_168.txt
2,23-06-2023 21:54,169,10,More than one player,SWE,map_169.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_169.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_169.txt
2,23-06-2023 21:54,170,10,More than one player,SWE,map_170.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_170.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_170.txt
2,23-06-2023 21:54,171,10,More than one player,SWE,map_171.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_171.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_171.txt
2,23-06-2023 21:54,172,10,More than one player,SWE,map_172.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_172.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_172.txt
2,23-06-2023 21:54,173,10,More than one player,SWE,map_173.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_173.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_173.txt
2,23-06-2023 21:54,174,10,More than one player,SWE,map_174.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_174.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_174.txt
2,23-06-2023 21:54,175,10,More than one player,SWE,map_175.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_175.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_175.txt
2,23-06-2023 21:54,176,10,No food,SWE,map_176.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_176.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_176.txt
2,23-06-2023 21:54,177,10,More than one player,SWE,map_177.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_177.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_177.txt
2,23-06-2023 21:54,178,10,More than one player,SWE,map_178.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_178.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_178.txt
2,23-06-2023 21:54,179,10,More than one player,SWE,map_179.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_179.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_179.txt
2,23-06-2023 21:54,180,10,More than one player,SWE,map_180.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_180.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_180.txt
2,23-06-2023 21:54,181,10,More than one player,SWE,map_181.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_181.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_181.txt
2,23-06-2023 21:54,182,10,More than one player,SWE,map_182.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_182.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_182.txt
2,23-06-2023 21:54,183,10,More than one player,SWE,map_183.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_183.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_183.txt
2,23-06-2023 21:54,184,10,More than one player,SWE,map_184.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_184.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_184.txt
2,23-06-2023 21:54,185,10,More than one player,SWE,map_185.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_185.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_185.txt
2,23-06-2023 21:54,186,10,More than one player,SWE,map_186.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_186.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_186.txt
2,23-06-2023 21:54,187,10,More than one player,SWE,map_187.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_187.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_187.txt
2,23-06-2023 21:54,188,10,More than one player,SWE,map_188.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_188.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_188.txt
2,23-06-2023 21:54,189,10,No food,SWE,map_189.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_189.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_189.txt
2,23-06-2023 21:54,190,10,More than one player,SWE,map_190.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_190.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_190.txt
2,23-06-2023 21:54,191,10,More than one player,SWE,map_191.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_191.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_191.txt
2,23-06-2023 21:54,192,10,More than one player,SWE,map_192.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_192.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_192.txt
2,23-06-2023 21:54,193,10,More than one player,SWE,map_193.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_193.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_193.txt
2,23-06-2023 21:54,194,10,More than one player,SWE,map_194.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_194.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_194.txt
2,23-06-2023 21:54,195,10,More than one player,SWE,map_195.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_195.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_195.txt
2,23-06-2023 21:54,196,10,More than one player,SWE,map_196.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_196.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_196.txt
2,23-06-2023 21:54,197,10,More than one player,SWE,map_197.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_197.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_197.txt
2,23-06-2023 21:54,198,10,More than one player,SWE,map_198.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_198.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_198.txt
2,23-06-2023 21:54,199,10,More than one player,SWE,map_199.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_199.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_199.txt
2,23-06-2023 21:54,200,10,More than one player,SWE,map_200.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_200.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_200.txt
2,23-06-2023 21:54,201,10,More than one player,SWE,map_201.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_201.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_201.txt
2,23-06-2023 21:54,202,10,More than one player,SWE,map_202.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_202.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_202.txt
2,23-06-2023 21:54,203,10,More than one player,SWE,map_203.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_203.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_203.txt
2,23-06-2023 21:54,204,10,No player is set,SWE,map_204.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_204.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_204.txt
2,23-06-2023 21:54,205,10,More than one player,SWE,map_205.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_205.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_205.txt
2,23-06-2023 21:54,206,10,More than one player,SWE,map_206.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_206.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_206.txt
2,23-06-2023 21:54,207,10,More than one player,SWE,map_207.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_207.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_207.txt
2,23-06-2023 21:54,208,10,More than one player,SWE,map_208.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_208.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_208.txt
2,23-06-2023 21:54,209,10,More than one player,SWE,map_209.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_209.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_209.txt
2,23-06-2023 21:54,210,10,More than one player,SWE,map_210.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_210.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_210.txt
2,23-06-2023 21:54,211,10,More than one player,SWE,map_211.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_211.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_211.txt
2,23-06-2023 21:54,212,10,More than one player,SWE,map_212.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_212.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_212.txt
2,23-06-2023 21:54,213,10,More than one player,SWE,map_213.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_213.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_213.txt
2,23-06-2023 21:54,214,10,More than one player,SWE,map_214.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_214.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_214.txt
2,23-06-2023 21:54,215,10,More than one player,SWE,map_215.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_215.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_215.txt
2,23-06-2023 21:54,216,10,More than one player,SWE,map_216.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_216.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_216.txt
2,23-06-2023 21:54,217,10,More than one player,SWE,map_217.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_217.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_217.txt
2,23-06-2023 21:54,218,10,More than one player,SWE,map_218.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_218.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_218.txt
2,23-06-2023 21:54,219,10,More than one player,SWE,map_219.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_219.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_219.txt
2,23-06-2023 21:54,220,10,More than one player,SWE,map_220.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_220.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_220.txt
2,23-06-2023 21:54,221,10,More than one player,SWE,map_221.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_221.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_221.txt
2,23-06-2023 21:54,222,10,No food,SWE,map_222.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_222.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_222.txt
2,23-06-2023 21:54,223,10,More than one player,SWE,map_223.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_223.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_223.txt
2,23-06-2023 21:54,224,10,More than one player,SWE,map_224.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_224.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_224.txt
2,23-06-2023 21:54,225,10,More than one player,SWE,map_225.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_225.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_225.txt
2,23-06-2023 21:54,226,10,More than one player,SWE,map_226.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_226.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_226.txt
2,23-06-2023 21:54,227,10,More than one player,SWE,map_227.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_227.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_227.txt
2,23-06-2023 21:54,228,10,More than one player,SWE,map_228.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_228.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_228.txt
2,23-06-2023 21:54,229,10,More than one player,SWE,map_229.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_229.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_229.txt
2,23-06-2023 21:54,230,10,No player is set,SWE,map_230.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_230.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_230.txt
2,23-06-2023 21:54,231,10,More than one player,SWE,map_231.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_231.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_231.txt
2,23-06-2023 21:54,232,10,More than one player,SWE,map_232.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_232.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_232.txt
2,23-06-2023 21:54,233,10,More than one player,SWE,map_233.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_233.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_233.txt
2,23-06-2023 21:54,234,10,More than one player,SWE,map_234.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_234.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_234.txt
2,23-06-2023 21:54,235,10,More than one player,SWE,map_235.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_235.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_235.txt
2,23-06-2023 21:54,236,10,More than one player,SWE,map_236.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_236.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_236.txt
2,23-06-2023 21:54,237,10,More than one player,SWE,map_237.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_237.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_237.txt
2,23-06-2023 21:54,238,10,More than one player,SWE,map_238.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_238.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_238.txt
2,23-06-2023 21:54,239,10,More than one player,SWE,map_239.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_239.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_239.txt
2,23-06-2023 21:54,240,10,More than one player,SWE,map_240.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_240.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_240.txt
2,23-06-2023 21:54,241,10,More than one player,SWE,map_241.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_241.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_241.txt
2,23-06-2023 21:54,242,10,More than one player,SWE,map_242.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_242.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_242.txt
2,23-06-2023 21:54,243,10,More than one player,SWE,map_243.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_243.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_243.txt
2,23-06-2023 21:54,244,10,More than one player,SWE,map_244.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_244.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_244.txt
2,23-06-2023 21:54,245,10,More than one player,SWE,map_245.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_245.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_245.txt
2,23-06-2023 21:54,246,10,More than one player,SWE,map_246.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_246.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_246.txt
2,23-06-2023 21:54,247,10,More than one player,SWE,map_247.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_247.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_247.txt
2,23-06-2023 21:54,248,10,More than one player,SWE,map_248.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_248.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_248.txt
2,23-06-2023 21:54,249,10,More than one player,SWE,map_249.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_249.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_249.txt
2,23-06-2023 21:54,250,10,More than one player,SWE,map_250.txt,.txt (Unformatted Text Document),None,C:/ST/JPacmanFuzz/fuzzresults/maps/previous_maps\run_2/exitcode10_rejected/map_250.txt,fuzzresults/maps/previous_maps/run_2/exitcode10_rejected/map_250.txt
